iteration,operation_type,ecu_id,sec_level,key_len_bytes,latency_ms,status
41,SMK_getMyECDHPublicKey,-,-,66,14,success
41,SMK_requestSessionKeyToGateway,-,-,60,123,success
41,SMK_computeMyECDHSharedSecret,-,-,32,15,success
41,SMK_decryptAndStoreSubMasterKey,-,-,32,26,success
41,ECU_Key_Derivation_Flow,-,-,-,0,skipped_by_config
42,SMK_createECDSAKey,-,-,-,4,success
42,SMK_getECDSAPublicKey,-,-,65,4,success
42,SMK_signDataECDSA,-,-,64,61,success
42,SMK_getMyECDHPublicKey,-,-,66,14,success
42,SMK_requestSessionKeyToGateway,-,-,60,118,success
42,SMK_computeMyECDHSharedSecret,-,-,32,14,success
42,SMK_decryptAndStoreSubMasterKey,-,-,32,28,success
42,ECU_Key_Derivation_Flow,-,-,-,0,skipped_by_config
43,SMK_createECDSAKey,-,-,-,4,success
43,SMK_getECDSAPublicKey,-,-,65,3,success
43,SMK_signDataECDSA,-,-,64,61,success
43,SMK_getMyECDHPublicKey,-,-,66,14,success
43,SMK_requestSessionKeyToGateway,-,-,60,115,success
43,SMK_computeMyECDHSharedSecret,-,-,32,14,success
43,SMK_decryptAndStoreSubMasterKey,-,-,32,28,success
43,ECU_Key_Derivation_Flow,-,-,-,0,skipped_by_config
44,SMK_createECDSAKey,-,-,-,4,success
44,SMK_getECDSAPublicKey,-,-,65,4,success
44,SMK_signDataECDSA,-,-,64,62,success
44,SMK_getMyECDHPublicKey,-,-,66,14,success
44,SMK_requestSessionKeyToGateway,-,-,60,112,success
44,SMK_computeMyECDHSharedSecret,-,-,32,14,success
44,SMK_decryptAndStoreSubMasterKey,-,-,32,27,success
44,ECU_Key_Derivation_Flow,-,-,-,0,skipped_by_config
45,SMK_createECDSAKey,-,-,-,3,success
45,SMK_getECDSAPublicKey,-,-,65,3,success
45,SMK_signDataECDSA,-,-,64,62,success
45,SMK_getMyECDHPublicKey,-,-,66,14,success
45,SMK_requestSessionKeyToGateway,-,-,60,116,success
45,SMK_computeMyECDHSharedSecret,-,-,32,14,success
45,SMK_decryptAndStoreSubMasterKey,-,-,32,30,success
45,ECU_Key_Derivation_Flow,-,-,-,0,skipped_by_config
46,SMK_createECDSAKey,-,-,-,1,success
46,SMK_getECDSAPublicKey,-,-,65,3,success
46,SMK_signDataECDSA,-,-,64,61,success
46,SMK_getMyECDHPublicKey,-,-,66,14,success
46,SMK_requestSessionKeyToGateway,-,-,60,111,success
46,SMK_computeMyECDHSharedSecret,-,-,32,14,success
46,SMK_decryptAndStoreSubMasterKey,-,-,32,24,success
46,ECU_Key_Derivation_Flow,-,-,-,0,skipped_by_config
47,SMK_createECDSAKey,-,-,-,2,success
47,SMK_getECDSAPublicKey,-,-,65,3,success
47,SMK_signDataECDSA,-,-,64,58,success
47,SMK_getMyECDHPublicKey,-,-,66,14,success
47,SMK_requestSessionKeyToGateway,-,-,60,117,success
47,SMK_computeMyECDHSharedSecret,-,-,32,14,success
47,SMK_decryptAndStoreSubMasterKey,-,-,32,25,success
47,ECU_Key_Derivation_Flow,-,-,-,0,skipped_by_config
48,SMK_createECDSAKey,-,-,-,3,success
48,SMK_getECDSAPublicKey,-,-,65,3,success
48,SMK_signDataECDSA,-,-,64,55,success
48,SMK_getMyECDHPublicKey,-,-,66,14,success
48,SMK_requestSessionKeyToGateway,-,-,60,125,success
48,SMK_computeMyECDHSharedSecret,-,-,32,14,success
48,SMK_decryptAndStoreSubMasterKey,-,-,32,29,success
48,ECU_Key_Derivation_Flow,-,-,-,0,skipped_by_config
49,SMK_createECDSAKey,-,-,-,2,success
49,SMK_getECDSAPublicKey,-,-,65,3,success
49,SMK_signDataECDSA,-,-,64,62,success
49,SMK_getMyECDHPublicKey,-,-,66,14,success
49,SMK_requestSessionKeyToGateway,-,-,60,116,success
49,SMK_computeMyECDHSharedSecret,-,-,32,14,success
49,SMK_decryptAndStoreSubMasterKey,-,-,32,24,success
49,ECU_Key_Derivation_Flow,-,-,-,0,skipped_by_config
50,SMK_createECDSAKey,-,-,-,2,success
50,SMK_getECDSAPublicKey,-,-,65,3,success
50,SMK_signDataECDSA,-,-,64,59,success
50,SMK_getMyECDHPublicKey,-,-,66,14,success
50,SMK_requestSessionKeyToGateway,-,-,60,120,success
50,SMK_computeMyECDHSharedSecret,-,-,32,14,success
50,SMK_decryptAndStoreSubMasterKey,-,-,32,26,success
50,ECU_Key_Derivation_Flow,-,-,-,0,skipped_by_config
51,SMK_createECDSAKey,-,-,-,2,success
51,SMK_getECDSAPublicKey,-,-,65,4,success
51,SMK_signDataECDSA,-,-,64,61,success
51,SMK_getMyECDHPublicKey,-,-,66,14,success
51,SMK_requestSessionKeyToGateway,-,-,60,117,success
